model,train_grid,test_grid,unseen,seed,regime,num_layers,hidden,learning_rate,normalize,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
arma_gnn,IEEE24,UK,True,1000,B,8,128,0.001,pu_zscore,0.129004955291748,3325578.0,381.8871154785156,0.0754563733935356,0.1167153716087341,1.3921016454696655,1.2734177112579346,11440744.0,1819323.875,0.0031592110171914,42243.00390625,554.1892700195312,814.2721557617188,0.0214835349470376,159.06573486328125
arma_gnn,IEEE39,IEEE24,True,0,B,8,128,0.001,pu_zscore,0.0926119834184646,4055.1982421875,19.8336238861084,0.0499389693140983,0.1160959228873252,0.1884813457727432,0.3017818331718445,10516.830078125,5073.2529296875,0.0007482944638468,630.7098999023438,18.884492874145508,38.92572784423828,0.0162787120789289,21.507997512817383
arma_gnn,IEEE39,IEEE39,False,0,B,8,128,0.001,pu_zscore,0.006868140771985,69.76002502441406,1.834149479866028,0.0022100810892879,0.0080909505486488,0.0214935466647148,0.0307801980525255,40.87904357910156,226.36474609375,3.1864066841080785e-05,11.79629135131836,0.7528316974639893,4.755772113800049,0.0027980613522231,1.8251960277557373
arma_gnn,IEEE39,IEEE118,True,0,B,8,128,0.001,pu_zscore,0.0974151343107223,59049.36328125,57.74874114990234,0.0657161399722099,0.0677879378199577,0.1319772750139236,0.3404516875743866,169596.328125,51615.84765625,0.0008590051438659,14985.2607421875,37.58393096923828,78.09351348876953,0.0167356971651315,115.30076599121094
arma_gnn,IEEE39,UK,True,0,B,8,128,0.001,pu_zscore,0.1286899596452713,3309357.5,391.02197265625,0.0754274427890777,0.1117983907461166,1.760916233062744,2.2865052223205566,11431971.0,1669264.125,0.0050549176521599,136193.8125,551.36962890625,718.7630004882812,0.0257191807031631,293.9295349121094
arma_gnn,IEEE39,IEEE24,True,100,B,8,128,0.001,pu_zscore,0.1609214693307876,12243.501953125,26.11878204345703,0.0993858352303505,0.1330862492322921,0.2144353836774826,0.307156354188919,41653.8125,6666.82373046875,0.0009685646509751,653.3748168945312,38.86565399169922,43.24083709716797,0.0182722471654415,22.35036277770996
arma_gnn,IEEE39,IEEE39,False,100,B,8,128,0.001,pu_zscore,0.005261440295726,40.93902587890625,1.358784556388855,0.0017310609109699,0.0061621479690074,0.0173860788345336,0.0243366379290819,25.07892417907715,131.30279541015625,2.08491510420572e-05,7.374351024627685,0.6950510144233704,3.32632827758789,0.0021588741801679,1.4115996360778809
arma_gnn,IEEE39,IEEE118,True,100,B,8,128,0.001,pu_zscore,0.0950089320540428,56168.2890625,54.12941360473633,0.0635760501027107,0.0691233128309249,0.2103495448827743,0.3081113696098327,158730.171875,53669.46875,0.0021821300033479,12273.5107421875,36.33106994628906,77.64408111572266,0.0312695242464542,102.5112533569336
arma_gnn,IEEE39,UK,True,100,B,8,128,0.001,pu_zscore,0.1324837803840637,3507355.25,437.5639343261719,0.07662895321846,0.1244892701506614,1.6790111064910889,2.4828648567199707,11799080.0,2069749.375,0.0045956177636981,160590.265625,563.171142578125,859.3234252929688,0.0270141847431659,327.73419189453125
arma_gnn,IEEE39,IEEE24,True,300,B,8,128,0.001,pu_zscore,0.0841376483440399,3347.021484375,20.396446228027344,0.0310518387705087,0.1542738974094391,0.2098239809274673,0.2290770858526229,4066.12158203125,8958.544921875,0.0009273549076169,363.418212890625,10.811628341674805,54.026947021484375,0.018646853044629,16.728557586669922
arma_gnn,IEEE39,IEEE39,False,300,B,8,128,0.001,pu_zscore,0.0068385563790798,69.16033172607422,1.5612903833389282,0.0016152720199897,0.0084396293386816,0.0230855662375688,0.0261429715901613,21.83612632751465,246.2954864501953,3.6759203794645146e-05,8.50966739654541,0.5569007396697998,4.113890647888184,0.002627125242725,1.5717438459396362
arma_gnn,IEEE39,IEEE118,True,300,B,8,128,0.001,pu_zscore,0.102898009121418,65883.4453125,60.873313903808594,0.0679897293448448,0.0789306759834289,0.2200412899255752,0.3049133718013763,181534.421875,69979.328125,0.0023878433275967,12020.048828125,38.918548583984375,103.21463775634766,0.032877005636692,101.32722473144533
arma_gnn,IEEE39,UK,True,300,B,8,128,0.001,pu_zscore,0.1285046339035034,3299832.25,413.5861206054688,0.0745651349425315,0.1192936897277832,1.910737991333008,2.2050089836120605,11172079.0,1900591.625,0.0059516723267734,126658.3359375,541.5253295898438,830.1786499023438,0.0296021644026041,282.6107788085937
arma_gnn,IEEE39,IEEE24,True,700,B,8,128,0.001,pu_zscore,0.1769243776798248,14799.705078125,27.054670333862305,0.1109595820307731,0.1320511400699615,0.1589352786540985,0.3213645815849304,51920.0859375,6563.52001953125,0.0005320793716236,715.2196655273438,44.38887405395508,40.56494140625,0.014666523784399,23.250194549560547
arma_gnn,IEEE39,IEEE39,False,700,B,8,128,0.001,pu_zscore,0.0069646253250539,71.73377227783203,1.707803726196289,0.0020322096534073,0.0083720237016677,0.0222201310098171,0.0283482857048511,34.56378936767578,242.36538696289065,3.40547994710505e-05,10.005903244018556,0.8068323135375977,4.151774883270264,0.002802348928526,1.869805693626404
arma_gnn,IEEE39,IEEE118,True,700,B,8,128,0.001,pu_zscore,0.0982592478394508,60077.12890625,60.49241638183594,0.0649674981832504,0.072188526391983,0.2158858329057693,0.3520031571388244,165754.234375,58534.8515625,0.0022985064424574,16019.4091796875,37.14687347412109,85.8888168334961,0.0304614938795566,118.90348815917967
arma_gnn,IEEE39,UK,True,700,B,8,128,0.001,pu_zscore,0.12968610227108,3360788.75,438.3932800292969,0.0753744542598724,0.1171783134341239,3.440347194671631,2.725099802017212,11415917.0,1833784.625,0.0192948430776596,193454.0625,550.13916015625,846.94921875,0.0552553907036781,356.4296264648437
arma_gnn,IEEE39,IEEE24,True,1000,B,8,128,0.001,pu_zscore,0.1389512121677398,9128.5625,26.683082580566406,0.0754288211464881,0.1798625588417053,0.1997304260730743,0.2230868488550186,23992.767578125,12176.8251953125,0.0008402803796343,344.660400390625,29.036216735839844,62.098365783691406,0.0183039419353008,15.57945156097412
arma_gnn,IEEE39,IEEE39,False,1000,B,8,128,0.001,pu_zscore,0.0062212771736085,57.238372802734375,1.3781863451004028,0.001684071496129,0.0075414581224322,0.0210468340665102,0.0262134484946727,23.73588180541992,196.66197204589844,3.0553335818694904e-05,8.555609703063965,0.5413666367530823,3.5249390602111816,0.0024369570892304,1.4440034627914429
arma_gnn,IEEE39,IEEE118,True,1000,B,8,128,0.001,pu_zscore,0.0991579592227935,61181.13671875,56.52511596679688,0.0654359608888626,0.0770374536514282,0.2516052722930908,0.2768417596817016,168153.265625,66662.5703125,0.0031220291275531,9908.697265625,37.42577362060547,99.37933349609376,0.0379855409264564,89.25739288330078
arma_gnn,IEEE39,UK,True,1000,B,8,128,0.001,pu_zscore,0.1287555247545242,3312730.0,395.015380859375,0.074857622385025,0.1170516163110733,1.801095724105835,2.48758602142334,11259898.0,1829821.5,0.0052882297895848,161201.5625,546.4362182617188,724.3189086914062,0.025313789024949,309.2811584472656
arma_gnn,IEEE118,IEEE24,True,0,B,8,128,0.001,pu_zscore,0.534875750541687,135264.40625,65.96342468261719,0.3483004570007324,0.2472011148929596,0.2391263395547866,0.9670016169548036,511580.3125,23001.3515625,0.0012044550385326,6475.86572265625,144.42529296875,54.43821334838867,0.0206853002309799,64.96949768066406
arma_gnn,IEEE118,IEEE39,True,0,B,8,128,0.001,pu_zscore,0.4449095427989959,292733.0,100.96371459960938,0.3622861504554748,0.1073175594210624,0.2517399787902832,1.6190680265426636,1098468.75,39824.5859375,0.0043710866011679,32638.701171875,167.7521514892578,81.49182891845703,0.047165609896183,154.56378173828125
arma_gnn,IEEE118,IEEE118,False,0,B,8,128,0.001,pu_zscore,0.0036704156082123,83.82872009277344,1.3779566287994385,0.0011275316355749,0.0041178744286298,0.0086973486468195,0.0270957350730896,49.92634582519531,190.4690399169922,3.730535809154389e-06,94.9194564819336,0.3226398825645447,2.80986762046814,0.0004668553301598,2.378851890563965
arma_gnn,IEEE118,UK,True,0,B,8,128,0.001,pu_zscore,0.1586722284555435,5031022.0,870.3701782226562,0.077237918972969,0.1757929325103759,5.076447486877441,12.406220436096191,11987359.0,4127211.5,0.0420103706419467,4009516.5,579.826904296875,1310.2115478515625,0.0644513294100761,1591.3780517578125
arma_gnn,IEEE118,IEEE24,True,100,B,8,128,0.001,pu_zscore,0.5958253145217896,167847.78125,90.69717407226562,0.3557200729846954,0.5881268978118896,0.3378104865550995,1.0467458963394165,533608.125,130195.1171875,0.0024037095718085,7587.9765625,147.32904052734375,147.5615234375,0.0282878819853067,67.869873046875
arma_gnn,IEEE118,IEEE39,True,100,B,8,128,0.001,pu_zscore,0.5284947752952576,413056.65625,167.8050537109375,0.3750568330287933,0.3511053323745727,0.326294869184494,1.977311611175537,1177276.5,426269.78125,0.0073435422964394,48680.2578125,173.62623596191406,300.9618225097656,0.0579081252217292,196.57423400878903
arma_gnn,IEEE118,IEEE118,False,100,B,8,128,0.001,pu_zscore,0.0034330985508859,73.33897399902344,1.338862419128418,0.0009432826191186,0.0038176719099283,0.0089621227234601,0.0270648524165153,34.94266128540039,163.71006774902344,3.961131824326003e-06,94.70320129394533,0.3568627834320068,2.759229898452759,0.0004494159366004,2.2389073371887207
arma_gnn,IEEE118,UK,True,100,B,8,128,0.001,pu_zscore,0.1715507358312606,5880841.5,776.9036254882812,0.0786259472370147,0.2638506889343261,5.2733001708984375,8.321005821228027,12422076.0,9297589.0,0.0453316681087017,1803701.625,581.3933715820312,1493.0479736328125,0.0679131895303726,1033.1053466796875
arma_gnn,IEEE118,IEEE24,True,300,B,8,128,0.001,pu_zscore,0.5165548920631409,126156.796875,57.42210388183594,0.3419183492660522,0.1318545192480087,0.2332960218191146,0.8563843369483948,493004.15625,6543.98876953125,0.0011464377166703,5079.0302734375,143.08563232421875,38.601539611816406,0.016806511208415,47.98442077636719
arma_gnn,IEEE118,IEEE39,True,300,B,8,128,0.001,pu_zscore,0.3101466000080108,142253.25,76.52825164794922,0.2432764172554016,0.1235657110810279,0.2808298468589782,1.295547366142273,495318.1875,52796.55859375,0.0054396581836044,20898.21875,112.47582244873048,89.56512451171875,0.0497916340827941,104.0223388671875
arma_gnn,IEEE118,IEEE118,False,300,B,8,128,0.001,pu_zscore,0.0037892465479671,89.34454345703125,1.3317021131515503,0.0013766753254458,0.0041011935099959,0.008851115591824,0.0269672311842441,74.4278335571289,188.92906188964844,3.863611709675752e-06,94.0212631225586,0.519065797328949,2.6331207752227783,0.0006782074924558,2.173943996429444
arma_gnn,IEEE118,UK,True,300,B,8,128,0.001,pu_zscore,0.1912897080183029,7312022.5,1289.89599609375,0.0763838589191436,0.2095233798027038,8.213088989257812,21.15770149230957,11723725.0,5862986.0,0.1099638193845748,11661381.0,552.0780029296875,1765.4925537109375,0.1203537285327911,2841.892822265625
arma_gnn,IEEE118,IEEE24,True,700,B,8,128,0.001,pu_zscore,0.697586178779602,230077.125,96.54220581054688,0.4186980128288269,0.6810217499732971,0.2125654071569442,0.9657375812530518,739277.5,174571.984375,0.0009517457219772,6458.94580078125,174.17381286621094,160.95053100585938,0.0177571699023246,51.02669143676758
arma_gnn,IEEE118,IEEE39,True,700,B,8,128,0.001,pu_zscore,0.5848769545555115,505891.3125,166.85995483398438,0.3981704115867615,0.4414948523044586,0.332104355096817,1.350608468055725,1326851.125,674001.6875,0.0076073640957474,22712.32421875,184.38186645507807,351.7294921875,0.0602026283740997,131.26829528808594
arma_gnn,IEEE118,IEEE118,False,700,B,8,128,0.001,pu_zscore,0.0034617043565958,74.56623840332031,1.4068540334701538,0.0010265738237649,0.0037953155115246,0.0087781306356191,0.0271187387406826,41.385929107666016,161.79830932617188,3.800157173827756e-06,95.08069610595705,0.4466422796249389,2.923654079437256,0.0005215475102886,2.256598472595215
arma_gnn,IEEE118,UK,True,700,B,8,128,0.001,pu_zscore,0.1872444152832031,7006031.5,999.2930908203124,0.0826512426137924,0.2580077052116394,3.47941255569458,14.407235145568848,13726542.0,8890358.0,0.0197355207055807,5407224.0,631.193115234375,1621.6993408203125,0.0504682250320911,1744.2294921875
arma_gnn,IEEE118,IEEE24,True,1000,B,8,128,0.001,pu_zscore,0.5989622473716736,169619.8125,89.87726593017578,0.3503332436084747,0.6369271278381348,0.2926470637321472,1.088963747024536,517569.28125,152697.546875,0.0018039484275504,8212.40234375,144.8014678955078,146.34510803222656,0.0234345123171806,68.33903503417969
arma_gnn,IEEE118,IEEE39,True,1000,B,8,128,0.001,pu_zscore,0.5523875951766968,451248.71875,178.43524169921875,0.3865814805030823,0.3812271356582641,0.4621167778968811,2.0378963947296143,1250738.125,502547.71875,0.0147295175120234,51709.09375,179.0055389404297,324.7458190917969,0.0795133262872695,209.9101104736328
arma_gnn,IEEE118,IEEE118,False,1000,B,8,128,0.001,pu_zscore,0.0036215709988027,81.61243438720703,1.2133843898773191,0.0010564023396,0.00406821584329,0.0089580789208412,0.027351651340723,43.825927734375,185.9028778076172,3.957557964895386e-06,96.72093200683594,0.333355963230133,2.33198618888855,0.0004327749484218,2.187762260437012
arma_gnn,IEEE118,UK,True,1000,B,8,128,0.001,pu_zscore,0.2075065374374389,8604346.0,1079.56787109375,0.0858959555625915,0.3636394143104553,7.429302215576172,8.611262321472168,14825448.0,17660204.0,0.0899772569537162,1931731.0,679.4832763671875,2504.71044921875,0.0784254893660545,1133.999267578125
arma_gnn,UK,IEEE24,True,0,B,8,128,0.001,pu_zscore,7.91425085067749,29614022.0,1655.7396240234375,3.3100428581237797,13.854671478271484,0.1474888920783996,0.4812891185283661,46203296.0,72251200.0,0.0004581992689054,1604.18896484375,1387.376220703125,5201.2626953125,0.0132202440872788,34.30534362792969
arma_gnn,UK,IEEE39,True,0,B,8,128,0.001,pu_zscore,2.8838820457458496,12299377.0,571.3362426757812,2.0160274505615234,2.095342874526977,0.2175694555044174,0.158119186758995,34015520.0,15181682.0,0.0032649831846356,311.2947692871094,933.8893432617188,1336.9046630859375,0.0386204570531845,14.512277603149414
arma_gnn,UK,IEEE118,True,0,B,8,128,0.001,pu_zscore,0.829562783241272,4282140.0,460.7453918457031,0.4998195767402649,0.8061394691467285,0.0993556603789329,0.3761317133903503,9810675.0,7299592.0,0.000486836041091,18290.826171875,288.3045654296875,1424.55419921875,0.0122473463416099,130.110595703125
arma_gnn,UK,UK,False,0,B,8,128,0.001,pu_zscore,0.0036452002823352,2655.19921875,12.26645851135254,0.0016004536300897,0.0064001004211604,0.0150453560054302,0.0113504622131586,5146.93359375,5470.50634765625,3.69013037015975e-07,3.35614013671875,8.90462875366211,39.17508316040039,6.660407962044701e-05,0.9860645532608032
arma_gnn,UK,IEEE24,True,100,B,8,128,0.001,pu_zscore,5.431205749511719,13946659.0,1098.793701171875,2.546020030975342,8.693718910217285,0.5720759034156799,0.5633854866027832,27335648.0,28448786.0,0.0068935514427721,2198.136962890625,1066.7039794921875,3287.748046875,0.0531488992273807,40.67033767700195
arma_gnn,UK,IEEE39,True,100,B,8,128,0.001,pu_zscore,1.9035005569458008,5358388.5,351.11700439453125,1.3743871450424194,1.2753239870071411,0.2185607254505157,0.2105940580368042,15808929.0,5624070.0,0.003294802037999,552.1980590820312,636.6377563476562,749.5408325195312,0.0408316478133201,18.24847221374512
arma_gnn,UK,IEEE118,True,100,B,8,128,0.001,pu_zscore,0.1878233850002288,219513.734375,108.73503875732422,0.075828231871128,0.2386788874864578,0.10965546220541,0.3091720640659332,225805.359375,639891.3125,0.0005930045736022,12358.1611328125,43.44328308105469,287.623291015625,0.0136893633753061,103.85989379882812
arma_gnn,UK,UK,False,100,B,8,128,0.001,pu_zscore,0.0037210469599813,2766.84375,12.002479553222656,0.0015976276481524,0.0066667408682405,0.0138808004558086,0.0103215565904974,5128.77392578125,5935.82470703125,3.140984006222425e-07,2.775258302688598,9.029338836669922,37.92233276367188,9.818215039558709e-05,1.0581470727920532
arma_gnn,UK,IEEE24,True,300,B,8,128,0.001,pu_zscore,5.666938304901123,15183599.0,947.022216796875,3.2867591381073,6.349908828735352,0.193071648478508,0.504922091960907,45555572.0,15177056.0,0.0007851863629184,1765.599365234375,1377.53564453125,2381.110107421875,0.0163973085582256,29.42679023742676
arma_gnn,UK,IEEE39,True,300,B,8,128,0.001,pu_zscore,2.384748935699463,8410340.0,516.9152221679688,1.7114204168319702,1.6245979070663452,0.1888748258352279,0.3856145143508911,24513068.0,9126441.0,0.0024605558719486,1851.43896484375,792.7474975585938,1237.9796142578125,0.0343870148062706,36.89931106567383
arma_gnn,UK,IEEE118,True,300,B,8,128,0.001,pu_zscore,0.6947982311248779,3003860.25,295.51873779296875,0.493730217218399,0.4646497666835785,0.0989340022206306,0.3653831779956817,9573082.0,2425099.75,0.0004827125521842,17260.384765625,284.7894592285156,772.495361328125,0.0122443186119198,124.77779388427734
arma_gnn,UK,UK,False,300,B,8,128,0.001,pu_zscore,0.0038240747526288,2922.1806640625,11.835291862487791,0.0017911717295646,0.0062630265019834,0.0166647862643003,0.0113325817510485,6446.69189453125,5238.68603515625,4.527267947196378e-07,3.3455750942230225,11.16584300994873,35.134246826171875,7.375850691460073e-05,1.0410076379776
arma_gnn,UK,IEEE24,True,700,B,8,128,0.001,pu_zscore,0.7520074844360352,267375.8125,172.32347106933594,0.1942794919013977,1.5491060018539429,0.1393315196037292,1.0103533267974854,159169.40625,903264.3125,0.0004089163558091,7069.521484375,76.727294921875,538.1533203125,0.0120913451537489,74.40125274658203
arma_gnn,UK,IEEE39,True,700,B,8,128,0.001,pu_zscore,1.820906162261963,4903467.5,339.1759338378906,1.3686548471450806,1.0661633014678955,0.2247397154569625,0.6915305256843567,15677330.0,3930584.5,0.0034837317653,5954.22705078125,633.8052368164062,656.2345581054688,0.0395656339824199,66.6243896484375
arma_gnn,UK,IEEE118,True,700,B,8,128,0.001,pu_zscore,0.3962669968605041,977097.9375,196.32408142089844,0.2662684619426727,0.3140709102153778,0.105994276702404,0.3532577753067016,2784273.25,1107984.375,0.0005540670244954,16133.8046875,153.51544189453125,515.2017822265625,0.0130769098177552,116.56599426269533
arma_gnn,UK,UK,False,700,B,8,128,0.001,pu_zscore,0.0034240069799125,2342.737548828125,10.497810363769531,0.0014795173192396,0.0060995034873485,0.0155521454289555,0.0120300790295004,4398.4794921875,4968.70068359375,3.942914759136329e-07,3.77007508277893,8.964402198791504,31.870586395263672,7.682354043936357e-05,1.1561816930770874
arma_gnn,UK,IEEE24,True,1000,B,8,128,0.001,pu_zscore,6.363179683685303,19143712.0,1256.6488037109375,3.1541757583618164,9.59018325805664,0.2037251740694046,0.5515572428703308,41954400.0,34618348.0,0.0008742289501242,2106.80615234375,1321.502197265625,3672.1455078125,0.0172840245068073,32.93000411987305
arma_gnn,UK,IEEE39,True,1000,B,8,128,0.001,pu_zscore,2.067689180374145,6322644.0,461.1562805175781,1.4191919565200806,1.5616440773010254,0.2190334051847458,0.319443792104721,16856466.0,8432839.0,0.0033090687356889,1270.5494384765625,657.3990478515625,1158.3511962890625,0.0400682315230369,28.834985733032227
arma_gnn,UK,IEEE118,True,1000,B,8,128,0.001,pu_zscore,0.1574289053678512,154216.65625,93.67886352539062,0.0604874454438686,0.2036776095628738,0.1116095855832099,0.236106738448143,143682.15625,465977.28125,0.0006143282516859,7207.2587890625,34.5181770324707,265.4039001464844,0.0142021235078573,74.77918243408203
arma_gnn,UK,UK,False,1000,B,8,128,0.001,pu_zscore,0.0038806837983429,3009.337158203125,11.171990394592283,0.0018594553694128,0.0061713075265288,0.0149412164464592,0.011408619582653,6947.58642578125,5086.3740234375,3.639223109530576e-07,3.3906209468841557,11.513429641723633,32.10780334472656,7.546702545369044e-05,1.066658616065979
gat,IEEE24,IEEE24,False,0,B,2,128,0.001,pu_zscore,0.0102444244548678,49.61955261230469,1.606899619102478,0.0046468656510114,0.0163372699171304,0.0180895440280437,0.0316888242959976,91.05964660644533,100.46424102783205,6.892724741192069e-06,6.954336166381836,1.3493038415908811,3.552403450012207,0.0010826425859704,1.524807691574097
gat,IEEE24,IEEE39,True,0,B,2,128,0.001,pu_zscore,0.1052814871072769,16392.009765625,38.069942474365234,0.0626849383115768,0.0895831957459449,0.2487158924341201,0.6293807625770569,32885.96875,27749.9921875,0.004266700707376,4932.07421875,28.61065673828125,59.733375549316406,0.0426779687404632,63.8930778503418
gat,IEEE24,IEEE118,True,0,B,2,128,0.001,pu_zscore,0.1141228228807449,81041.484375,57.0404167175293,0.0842179879546165,0.0510610900819301,0.0946036949753761,0.3555467128753662,278536.46875,29285.884765625,0.0004413810383994,16343.560546875,48.32730865478516,58.87981033325195,0.011303043924272,120.94322204589844
gat,IEEE24,UK,True,0,B,2,128,0.001,pu_zscore,0.1298002302646637,3366706.75,531.5067138671875,0.0726522505283355,0.1225372999906539,1.2359386682510376,5.729830265045166,10606219.0,2005351.75,0.0024901789147406,855256.8125,523.2152709960938,910.6683349609376,0.0134018901735544,692.1297607421875
gat,IEEE24,IEEE24,False,100,B,2,128,0.001,pu_zscore,0.0095543172210454,43.15956115722656,1.5602878332138062,0.0038209978956729,0.016617301851511,0.018734311684966,0.0320906266570091,61.568607330322266,103.93781280517578,7.392839961539721e-06,7.131811618804932,0.9792316555976868,3.680150032043457,0.0009933025576174,1.5807762145996094
gat,IEEE24,IEEE39,True,100,B,2,128,0.001,pu_zscore,0.1341892182826995,26629.525390625,45.22694778442383,0.0786591246724128,0.1169758811593055,0.2152641862630844,0.7719855308532715,51782.4375,47315.3828125,0.0031961610075086,7420.29150390625,36.05598831176758,69.88998413085938,0.0355260409414768,74.92626953125
gat,IEEE24,IEEE118,True,100,B,2,128,0.001,pu_zscore,0.1132280156016349,79775.6171875,62.27169418334961,0.0834374129772186,0.0491675101220607,0.1083483919501304,0.3788001239299774,273397.1875,27154.0546875,0.0005789517890661,18551.265625,47.8740348815918,72.32861328125,0.013892663642764,128.8702392578125
gat,IEEE24,UK,True,100,B,2,128,0.001,pu_zscore,0.1630603969097137,5313141.0,805.7249145507812,0.0780490860342979,0.2463530153036117,4.468896389007568,5.899918556213379,12240467.0,8105310.5,0.0325564742088317,906786.625,578.7886962890625,1944.9786376953125,0.0592642948031425,699.0728149414062
gat,IEEE24,IEEE24,False,300,B,2,128,0.001,pu_zscore,0.009582589380443,43.41537094116211,1.515206217765808,0.004010122269392,0.0161934178322553,0.0186748132109642,0.0321189388632774,67.81423950195312,98.7028350830078,7.345954145421274e-06,7.1444010734558105,1.0175633430480957,3.4698429107666016,0.0010566023411229,1.5723623037338257
gat,IEEE24,IEEE39,True,300,B,2,128,0.001,pu_zscore,0.1015331968665123,15245.5927734375,37.89395904541016,0.0636114999651908,0.0782508701086044,0.2240030467510223,0.6909212470054626,33865.3515625,21173.275390625,0.003460930660367,5943.7392578125,28.99552154541016,55.7830924987793,0.0363513343036174,66.76087188720703
gat,IEEE24,IEEE118,True,300,B,2,128,0.001,pu_zscore,0.1117283329367637,77676.390625,71.76448059082031,0.0778022482991218,0.0700056999921798,0.1110083758831024,0.372528463602066,237715.046875,55048.4296875,0.0006077276775613,17942.056640625,44.610538482666016,116.6903076171875,0.0133773339912295,125.74372863769533
gat,IEEE24,UK,True,300,B,2,128,0.001,pu_zscore,0.1603062748908996,5135176.5,760.8607177734375,0.0806196182966232,0.2163653224706649,1.3479328155517578,6.867334365844727,13060021.0,6252147.0,0.0029619191773235,1228540.375,607.7796630859375,1592.083740234375,0.0209092069417238,843.558349609375
gat,IEEE24,IEEE24,False,700,B,2,128,0.001,pu_zscore,0.0094758057966828,42.45315933227539,1.6197985410690308,0.0037844490725547,0.0164975803345441,0.0181149970740079,0.0317261032760143,60.39640045166016,102.44552612304688,6.912135631864658e-06,6.970707416534424,1.454251408576965,3.531522274017334,0.0010035339510068,1.4924167394638062
gat,IEEE24,IEEE39,True,700,B,2,128,0.001,pu_zscore,0.0831726640462875,10230.32421875,36.17047500610352,0.0470821633934974,0.065500684082508,0.2473008632659912,0.7778546214103699,18552.271484375,14835.47265625,0.0042182891629636,7533.5478515625,21.18970489501953,46.76786804199219,0.0408966951072216,76.68342590332031
gat,IEEE24,IEEE118,True,700,B,2,128,0.001,pu_zscore,0.1140921339392662,80997.890625,63.78610610961914,0.0822557285428047,0.05863519012928,0.1149325221776962,0.3900060057640075,265708.03125,38618.44921875,0.0006514533888548,19665.08984375,47.19480895996094,78.07633209228516,0.013705538585782,129.859619140625
gat,IEEE24,UK,True,700,B,2,128,0.001,pu_zscore,0.151327982544899,4576072.0,713.8491821289062,0.0798680633306503,0.1520018726587295,1.6872503757476809,9.60029411315918,12817658.0,3085686.25,0.0046408306807279,2400944.5,601.7037353515625,1087.14111328125,0.0209921225905418,1166.5306396484375
gat,IEEE24,IEEE24,False,1000,B,2,128,0.001,pu_zscore,0.009417082183063,41.92860794067383,1.430099368095398,0.0037599662318825,0.0164012257009744,0.0181943904608488,0.0314378142356872,59.61748123168945,101.25236511230467,6.972857136133825e-06,6.844599723815918,0.8613154888153076,3.4175772666931152,0.001042588846758,1.440462589263916
gat,IEEE24,IEEE39,True,1000,B,2,128,0.001,pu_zscore,0.1017571464180946,15312.9208984375,37.46041488647461,0.0610393062233924,0.0829759016633033,0.2619588375091553,0.7091904878616333,31181.962890625,23807.4921875,0.0047331596724689,6262.22216796875,27.860536575317383,50.88239288330078,0.0431291200220584,71.05561065673828
gat,IEEE24,IEEE118,True,1000,B,2,128,0.001,pu_zscore,0.1209986060857772,91100.9921875,63.68360137939453,0.0901612117886543,0.0463856346905231,0.0955788418650627,0.4030233919620514,319236.0,24168.25,0.000450527149951,20999.736328125,51.78264999389648,69.611328125,0.0118931774049997,133.32852172851562
gat,IEEE24,UK,True,1000,B,2,128,0.001,pu_zscore,0.1206396222114563,2908266.75,553.9612426757812,0.0627730265259742,0.1445242762565612,2.9945218563079834,5.960920810699463,7917873.0,2789559.0,0.0146181266754865,925635.0,416.7152099609375,1062.52685546875,0.0447540767490863,736.5580444335938
gat,IEEE39,IEEE24,True,0,B,2,128,0.001,pu_zscore,0.1326588541269302,8320.515625,30.36018180847168,0.0533002689480781,0.2321181744337082,0.2216589152812957,0.3840993642807007,11980.212890625,20280.13671875,0.0010349185904487,1021.7168579101562,17.498340606689453,80.85492706298828,0.0198064967989921,23.06766128540039
gat,IEEE39,IEEE39,False,0,B,2,128,0.001,pu_zscore,0.01559304818511,359.5755920410156,3.962687730789185,0.0044950987212359,0.0188855901360511,0.0535701178014278,0.0536880679428577,169.107421875,1233.305908203125,0.0001979384978767,35.88874053955078,1.7101441621780396,10.15760326385498,0.0078624198213219,3.975141286849976
gat,IEEE39,IEEE118,True,0,B,2,128,0.001,pu_zscore,0.1097582057118415,74961.1640625,60.954437255859375,0.0762650668621063,0.0716498419642448,0.181697204709053,0.3263033330440521,228414.484375,57664.515625,0.0016281483694911,13765.6376953125,43.71120071411133,90.0665054321289,0.0262469835579395,110.0138168334961
gat,IEEE39,UK,True,0,B,2,128,0.001,pu_zscore,0.1374406069517135,3774717.25,601.2220458984375,0.0746794939041137,0.1430674940347671,6.702192306518555,6.669824123382568,11206374.0,2733605.75,0.0732268691062927,1158888.875,542.528076171875,1079.9417724609375,0.0759808123111724,782.3424072265625
gat,IEEE39,IEEE24,True,100,B,2,128,0.001,pu_zscore,0.0866740867495536,3551.86328125,20.86595344543457,0.0404313243925571,0.1280785948038101,0.21286042034626,0.4056111574172973,6893.5302734375,6174.55517578125,0.0009543894557282,1139.365966796875,13.367995262145996,44.42658615112305,0.0186077784746885,25.65063095092773
