model,grid,seed,regime,num_layers,hidden,learning_rate,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
arma_gnn,IEEE24,100,A,8,128,0.001,0.0005281019839458,0.1538496911525726,0.0862147137522697,0.0003357401583343,0.0002901331463363,0.3089664876461029,0.0022595708724111,0.5534732937812805,0.0402575433254241,0.0011594053357839,0.0205084700137376,0.149878442287445,0.0659549608826637,0.0186206344515085,0.1104048267006874
arma_gnn,IEEE39,100,A,8,128,0.001,0.0002845455019269,0.1231398284435272,0.1181285679340362,0.0001543856487842,0.0001950574078364,0.506443977355957,0.0034829224459826,0.202952042222023,0.1387123763561248,0.0164295397698879,0.1344653815031051,0.0636269524693489,0.1233575344085693,0.071670226752758,0.2138595879077911
arma_gnn,IEEE118,100,A,8,128,0.001,0.0011458622757345,7.396884918212891,0.5869425535202026,0.0001517252385383,0.0015312328469008,0.4718611538410187,0.0131660802289843,0.8768919706344604,23.166481018066406,0.0097855078056454,5.534384250640869,0.043731689453125,0.8825196027755737,0.057163055986166,1.3643558025360107
arma_gnn,UK,100,A,8,128,0.001,0.0010507440892979,261.4306030273437,3.842973470687866,0.0002435392525512,0.0021690560970455,36.04757308959961,0.0400614291429519,135.70358276367188,864.0313110351562,1.1024842262268066,44.88499069213867,1.2789734601974487,9.377229690551758,0.3289008736610412,4.386790752410889
arma_gnn,IEEE24,1000,A,8,128,0.001,0.0004334090917836,0.1036232039332389,0.0962696820497512,0.0002446979051455,0.000395949173253,0.305128276348114,0.0033240197226405,0.2940022647380829,0.0749775916337966,0.0011307779932394,0.04438216984272,0.1078296303749084,0.089808814227581,0.0181351918727159,0.1693051010370254
arma_gnn,IEEE39,1000,A,8,128,0.001,0.0002275160222779,0.0787261500954628,0.1016159951686859,0.0001021993521135,0.0001674410741543,0.3630292117595672,0.0032253416720777,0.0889356434345245,0.102214939892292,0.0084420060738921,0.1153119727969169,0.030228329822421,0.0887997299432754,0.0531830787658691,0.2342528253793716
arma_gnn,IEEE118,1000,A,8,128,0.001,0.0011143335141241,6.995429039001465,0.5767735242843628,0.0002744572120718,0.0013798787258565,0.3826973438262939,0.0140393506735563,2.869324922561645,18.813060760498047,0.0064367377199232,6.292893886566162,0.1442046463489532,0.8648416996002197,0.0475129038095474,1.250535011291504
arma_gnn,UK,1000,A,8,128,0.001,0.0006249539437703,92.48228454589844,2.950134038925171,0.0002486955199856,0.0010651842458173,23.043926239013672,0.0264708772301673,141.5106964111328,208.37109375,0.4505398571491241,19.59678840637207,2.03171968460083,6.688047409057617,0.1965179294347763,2.884251117706299
arma_gnn,IEEE24,300,A,8,128,0.001,0.0003449098148848,0.0656254291534423,0.0800894424319267,0.0001836882001953,0.0003638715134002,0.3284850716590881,0.0028311647474765,0.1656733304262161,0.0633211359381675,0.0013105201069265,0.0321967154741287,0.0700775161385536,0.1085440963506698,0.0196741111576557,0.1220620200037956
arma_gnn,IEEE39,300,A,8,128,0.001,0.000293032353511,0.1305948793888092,0.1128677874803543,0.0001800077734515,0.000193023472093,0.3057296276092529,0.0030726280529052,0.2759065628051758,0.135834664106369,0.005987390410155,0.1046508774161338,0.0728218629956245,0.1336454153060913,0.0446568839251995,0.2003469765186309
arma_gnn,IEEE118,300,A,8,128,0.001,0.0009665706893429,5.263216495513916,0.5045767426490784,0.0001515537151135,0.0012313822517171,0.385838121175766,0.0127494130283594,0.8749105334281921,14.981781005859377,0.0065428232774138,5.189632892608643,0.0569624751806259,0.7052766680717468,0.0482371635735034,1.207830548286438
arma_gnn,UK,300,A,8,128,0.001,0.000660044956021,103.1595687866211,3.139356851577759,0.0001831054250942,0.0012986665824428,23.641403198242188,0.0303277410566806,76.71067810058594,309.7300109863281,0.4742057025432586,25.7234001159668,1.013447642326355,8.187857627868652,0.2002627104520797,3.1558587551116943
arma_gnn,IEEE24,700,A,8,128,0.001,0.000274200894637,0.0414761714637279,0.072537250816822,0.0001233869552379,0.0004000145127065,0.3936360776424408,0.0017812401056289,0.074753001332283,0.0765251442790031,0.0018819250399246,0.0127445999532938,0.0520499534904956,0.1387681812047958,0.0221911296248435,0.0771397426724433
arma_gnn,IEEE39,700,A,8,128,0.001,0.0003933929256163,0.235368400812149,0.1332054138183593,0.0001453468576073,0.0004106027190573,0.4545638263225555,0.0034729414619505,0.1798832565546035,0.6146586537361145,0.0132358632981777,0.1336958259344101,0.0515722893178463,0.2070037722587585,0.0619233585894107,0.2123222202062606
arma_gnn,IEEE118,700,A,8,128,0.001,0.0011117389658465,6.962892055511475,0.5792928338050842,0.0002366734843235,0.0013971240259706,0.5408108234405518,0.0141790900379419,2.1336820125579834,19.28623962402344,0.0128542184829711,6.418787956237793,0.0845343545079231,0.7920875549316406,0.0676315426826477,1.3729182481765747
arma_gnn,UK,700,A,8,128,0.001,0.0007286905311048,125.73285675048828,3.1640753746032715,0.0003496674471534,0.0010439463658258,11.606511116027832,0.0286314580589532,279.7459411621094,200.14480590820312,0.1142940670251846,22.926362991333008,2.458500385284424,7.022720336914063,0.0947961881756782,3.080284595489502
nnconv,IEEE24,0,A,2,128,0.001,0.0006657103658653,0.244473397731781,0.190187394618988,0.0002461831900291,0.0010943805100396,1.4645916223526,0.0045037814415991,0.2975821793079376,0.5727819800376892,0.0260522700846195,0.0814771652221679,0.0965815633535385,0.4101982414722442,0.0761832520365715,0.1777864843606948
nnconv,IEEE39,0,A,2,128,0.001,0.0130939669907093,260.7579345703125,2.181513786315918,0.0006893141544423,0.0167074166238307,1.6370140314102173,0.0436704419553279,4.045888423919678,1017.674560546875,0.171659305691719,21.1396598815918,0.193553939461708,5.489689826965332,0.2497094422578811,2.7931020259857178
nnconv,IEEE118,0,A,2,128,0.001,0.0027805666904896,43.55626678466797,1.24411141872406,0.0007245995220728,0.0037323061842471,0.6485806107521057,0.0227820333093404,19.99984359741211,137.6360321044922,0.018487699329853,16.570714950561523,0.2966651916503906,2.248299121856689,0.0746427997946739,2.3568387031555176
nnconv,UK,0,A,2,128,0.001,0.0011084432480856,290.9306335449219,3.681165218353272,0.0004393128619994,0.0019598819781094,22.47686195373535,0.0241435375064611,441.57171630859375,705.4199829101562,0.4286389648914337,16.302343368530273,2.6477181911468506,9.236620903015137,0.1869267374277115,2.653395175933838
nnconv,IEEE24,100,A,2,128,0.001,0.0005557760014198,0.1703964620828628,0.1754845082759857,0.0001194560027215,0.0009970692917704,0.910327970981598,0.005600884091109,0.0700657963752746,0.4754482507705688,0.0100648710504174,0.1260069459676742,0.0412626266479492,0.3665615916252136,0.0527770221233367,0.2413368225097656
nnconv,IEEE39,100,A,2,128,0.001,0.0134873874485492,276.66278076171875,2.20461654663086,0.0009671226143836,0.0172531176358461,1.2684431076049805,0.0346970483660697,7.964207172393799,1085.2393798828125,0.1030634045600891,13.344675064086914,0.447372168302536,6.072122573852539,0.1900998204946518,2.108872652053833
nnconv,IEEE118,100,A,2,128,0.001,0.0020916585344821,24.64708709716797,0.9616517424583436,0.0006082274485379,0.0026181386783719,0.5629107356071472,0.0229087714105844,14.091670036315918,67.72715759277344,0.013926244340837,16.755596160888672,0.2784961462020874,1.4622629880905151,0.0686841830611229,2.037163734436035
nnconv,UK,100,A,2,128,0.001,0.0006136509473435,89.16724395751953,2.615405559539795,0.0002244088973384,0.0011129435151815,20.784687042236328,0.0220564417541027,115.22151184082033,227.4752655029297,0.3665281236171722,13.605645179748535,1.4533772468566897,6.48940372467041,0.1722511500120163,2.3465890884399414
nnconv,IEEE24,300,A,2,128,0.001,0.0004073382879141,0.0915316864848136,0.1222577020525932,0.0001610337494639,0.0005484761786647,1.1470377445220947,0.0044333771802484,0.1273280084133148,0.1438692957162857,0.0159796737134456,0.0789497345685958,0.0644785091280937,0.1831770688295364,0.0648507475852966,0.1765244752168655
nnconv,IEEE39,300,A,2,128,0.001,0.0132258096709847,266.0355224609375,2.03935170173645,0.0002046948502538,0.0169846192002296,1.8353748321533203,0.0326894894242286,0.3567741513252258,1051.724365234375,0.2157804518938064,11.845110893249512,0.0873527824878692,6.008419036865234,0.197542205452919,1.864091873168945
nnconv,IEEE118,300,A,2,128,0.001,0.0036623061168938,75.56024169921875,1.7121338844299316,0.0011593968374654,0.0047248355112969,0.8180254101753235,0.030875789001584,51.202911376953125,220.57232666015625,0.0294095575809478,30.436336517333984,0.503821849822998,2.893038988113404,0.1023945957422256,3.3492796421051025
nnconv,UK,300,A,2,128,0.001,0.0004974023322574,58.58387756347656,2.2710156440734863,0.0001720069558359,0.0009158166358247,15.84702968597412,0.021055931225419,67.69326782226562,154.0299072265625,0.2130669057369232,12.399298667907717,1.0307108163833618,5.726879119873047,0.1351342946290969,2.1913390159606934
